lgsgm0.21     lgsgm1.20     p3fl.0        tCrcl.10      vImpct.21     xMax.21       pMin.22       pMax.22       pMdl.0        E.0           N.0           eta.0         
-2.4000e+000  +5.0000e-001  +0.0000e+000  +4.1287e+001  +3.8527e+000  +1.0039e+001  +7.3449e-002  +1.0368e+000  +7.5779e-001  +7.4216e+000  +1.7976e-001  +7.5014e-002  
-2.4000e+000  +6.0000e-001  +0.0000e+000  +3.6813e+001  +4.2837e+000  +1.0039e+001  +7.0901e-002  +1.0371e+000  +7.2835e-001  +9.1751e+000  +2.4924e-001  +8.5954e-002  
-2.4000e+000  +7.0000e-001  +0.0000e+000  +3.2822e+001  +4.7676e+000  +1.0039e+001  +6.8701e-002  +1.0375e+000  +6.9533e-001  +1.1365e+001  +3.4626e-001  +9.9361e-002  
-2.4000e+000  +8.0000e-001  +0.0000e+000  +2.9263e+001  +5.3109e+000  +1.0039e+001  +6.6797e-002  +1.0378e+000  +6.5827e-001  +1.4103e+001  +4.8193e-001  +1.1603e-001  
-2.4000e+000  +9.0000e-001  +0.0000e+000  +2.6089e+001  +5.9207e+000  +1.0039e+001  +6.5143e-002  +1.0381e+000  +6.1670e-001  +1.7528e+001  +6.7183e-001  +1.3715e-001  
-2.4000e+000  +1.0000e+000  +0.0000e+000  +2.3258e+001  +6.6052e+000  +1.0039e+001  +6.3704e-002  +1.0384e+000  +5.7005e-001  +2.1814e+001  +9.3791e-001  +1.6453e-001  
-2.4000e+000  +1.1000e+000  +0.0000e+000  +2.0734e+001  +7.3733e+000  +1.0039e+001  +6.2448e-002  +1.0384e+000  +5.1771e-001  +2.7182e+001  +1.3110e+000  +2.0114e-001  
-2.4000e+000  +1.2000e+000  +0.0000e+000  +1.8485e+001  +8.2334e+000  +1.0039e+001  +6.1345e-002  +1.0372e+000  +4.5901e-001  +3.3894e+001  +1.8337e+000  +2.5206e-001  
-2.4000e+000  +1.3000e+000  +0.0000e+000  +1.6482e+001  +9.1845e+000  +1.0040e+001  +6.0343e-002  +1.0277e+000  +3.9328e-001  +4.2177e+001  +2.5590e+000  +3.2610e-001  
-2.4000e+000  +1.4000e+000  +0.0000e+000  +1.4714e+001  +1.0169e+001  +1.0042e+001  +5.9267e-002  +9.7810e-001  +3.2039e-001  +5.1705e+001  +3.5139e+000  +4.3663e-001  
-2.4000e+000  +1.5000e+000  +0.0000e+000  +1.3199e+001  +1.0930e+001  +1.0051e+001  +5.7492e-002  +8.0762e-001  +2.4236e-001  +5.9728e+001  +4.5253e+000  +5.9045e-001  
-2.4000e+000  +1.6000e+000  +0.0000e+000  +1.1996e+001  +1.0948e+001  +1.0084e+001  +5.3466e-002  +5.0082e-001  +1.6642e-001  +5.9926e+001  +4.9955e+000  +7.5399e-001  
-2.4000e+000  +1.7000e+000  +0.0000e+000  +1.1162e+001  +1.0068e+001  +1.0180e+001  +4.5578e-002  +2.4203e-001  +1.0420e-001  +5.0681e+001  +4.5404e+000  +8.6940e-001  
-2.4000e+000  +1.8000e+000  +0.0000e+000  +1.0671e+001  +8.8859e+000  +1.0396e+001  +3.5291e-002  +1.1451e-001  +6.3098e-002  +3.9480e+001  +3.6996e+000  +9.2925e-001  
-2.4000e+000  +1.9000e+000  +0.0000e+000  +1.0411e+001  +7.9478e+000  +1.0771e+001  +2.6161e-002  +6.1610e-002  +3.9876e-002  +3.1584e+001  +3.0336e+000  +9.5776e-001  
-2.4000e+000  +2.0000e+000  +0.0000e+000  +1.0273e+001  +7.3619e+000  +1.1314e+001  +1.9569e-002  +3.8190e-002  +2.7135e-002  +2.7099e+001  +2.6378e+000  +9.7213e-001  
-2.4000e+000  +2.1000e+000  +0.0000e+000  +1.0193e+001  +7.0579e+000  +1.2022e+001  +1.5085e-002  +2.6403e-002  +1.9801e-002  +2.4907e+001  +2.4435e+000  +9.8024e-001  
-2.4000e+000  +2.2000e+000  +0.0000e+000  +1.0141e+001  +6.9556e+000  +1.2898e+001  +1.2005e-002  +1.9725e-002  +1.5274e-002  +2.4190e+001  +2.3854e+000  +9.8542e-001  
-2.4000e+000  +2.3000e+000  +0.0000e+000  +1.0104e+001  +6.9995e+000  +1.3954e+001  +9.8178e-003  +1.5568e-002  +1.2286e-002  +2.4496e+001  +2.4244e+000  +9.8901e-001  
-2.4000e+000  +2.4000e+000  +0.0000e+000  +1.0076e+001  +7.1562e+000  +1.5210e+001  +8.2081e-003  +1.2790e-002  +1.0202e-002  +2.5606e+001  +2.5414e+000  +9.9174e-001  
-2.4000e+000  +2.5000e+000  +0.0000e+000  +1.0051e+001  +7.4053e+000  +1.6695e+001  +6.9816e-003  +1.0828e-002  +8.6787e-003  +2.7419e+001  +2.7281e+000  +9.9403e-001  
-2.3000e+000  +5.0000e-001  +0.0000e+000  +3.7240e+001  +3.8492e+000  +1.0049e+001  +7.3402e-002  +1.0459e+000  +7.3147e-001  +7.4081e+000  +1.9893e-001  +8.6001e-002  
-2.3000e+000  +6.0000e-001  +0.0000e+000  +3.3206e+001  +4.2800e+000  +1.0049e+001  +7.0857e-002  +1.0464e+000  +6.9885e-001  +9.1594e+000  +2.7584e-001  +9.9145e-002  
-2.3000e+000  +7.0000e-001  +0.0000e+000  +2.9607e+001  +4.7638e+000  +1.0049e+001  +6.8660e-002  +1.0469e+000  +6.6224e-001  +1.1347e+001  +3.8325e-001  +1.1547e-001  
-2.3000e+000  +8.0000e-001  +0.0000e+000  +2.6398e+001  +5.3070e+000  +1.0049e+001  +6.6759e-002  +1.0473e+000  +6.2118e-001  +1.4082e+001  +5.3346e-001  +1.3611e-001  
-2.3000e+000  +9.0000e-001  +0.0000e+000  +2.3535e+001  +5.9167e+000  +1.0049e+001  +6.5109e-002  +1.0477e+000  +5.7510e-001  +1.7503e+001  +7.4373e-001  +1.6281e-001  
-2.3000e+000  +1.0000e+000  +0.0000e+000  +2.0982e+001  +6.6009e+000  +1.0049e+001  +6.3672e-002  +1.0480e+000  +5.2340e-001  +2.1786e+001  +1.0383e+000  +1.9838e-001  
-2.3000e+000  +1.1000e+000  +0.0000e+000  +1.8706e+001  +7.3675e+000  +1.0049e+001  +6.2415e-002  +1.0471e+000  +4.6541e-001  +2.7140e+001  +1.4509e+000  +2.4763e-001  
-2.3000e+000  +1.2000e+000  +0.0000e+000  +1.6680e+001  +8.2173e+000  +1.0050e+001  +6.1287e-002  +1.0389e+000  +4.0048e-001  +3.3762e+001  +2.0241e+000  +3.1889e-001  
-2.3000e+000  +1.3000e+000  +0.0000e+000  +1.4891e+001  +9.1073e+000  +1.0052e+001  +6.0134e-002  +9.9473e-001  +3.2845e-001  +4.1471e+001  +2.7850e+000  +4.2497e-001  
-2.3000e+000  +1.4000e+000  +0.0000e+000  +1.3357e+001  +9.8346e+000  +1.0063e+001  +5.8410e-002  +8.3799e-001  +2.5131e-001  +4.8360e+001  +3.6206e+000  +5.7356e-001  
-2.3000e+000  +1.5000e+000  +0.0000e+000  +1.2138e+001  +9.9708e+000  +1.0099e+001  +5.4751e-002  +5.4242e-001  +1.7616e-001  +4.9708e+001  +4.0954e+000  +7.3518e-001  
-2.3000e+000  +1.6000e+000  +0.0000e+000  +1.1286e+001  +9.3527e+000  +1.0201e+001  +4.7672e-002  +2.7742e-001  +1.1404e-001  +4.3737e+001  +3.8752e+000  +8.5359e-001  
-2.3000e+000  +1.7000e+000  +0.0000e+000  +1.0772e+001  +8.4316e+000  +1.0422e+001  +3.8162e-002  +1.3762e-001  +7.1744e-002  +3.5546e+001  +3.3000e+000  +9.1776e-001  
-2.3000e+000  +1.8000e+000  +0.0000e+000  +1.0488e+001  +7.6629e+000  +1.0802e+001  +2.9226e-002  +7.6153e-002  +4.6726e-002  +2.9360e+001  +2.7995e+000  +9.4954e-001  
-2.3000e+000  +1.9000e+000  +0.0000e+000  +1.0331e+001  +7.1710e+000  +1.1351e+001  +2.2398e-002  +4.7912e-002  +3.2432e-002  +2.5712e+001  +2.4888e+000  +9.6608e-001  
-2.3000e+000  +2.0000e+000  +0.0000e+000  +1.0239e+001  +6.9174e+000  +1.2068e+001  +1.7541e-002  +3.3383e-002  +2.3954e-002  +2.3925e+001  +2.3368e+000  +9.7553e-001  
-2.3000e+000  +2.1000e+000  +0.0000e+000  +1.0178e+001  +6.8437e+000  +1.2958e+001  +1.4100e-002  +2.5058e-002  +1.8619e-002  +2.3418e+001  +2.3008e+000  +9.8154e-001  
-2.3000e+000  +2.2000e+000  +0.0000e+000  +1.0140e+001  +6.9029e+000  +1.4039e+001  +1.1596e-002  +1.9832e-002  +1.5045e-002  +2.3825e+001  +2.3497e+000  +9.8544e-001  
-2.3000e+000  +2.3000e+000  +0.0000e+000  +1.0108e+001  +7.0699e+000  +1.5326e+001  +9.7277e-003  +1.6337e-002  +1.2536e-002  +2.4992e+001  +2.4724e+000  +9.8846e-001  
-2.3000e+000  +2.4000e+000  +0.0000e+000  +1.0082e+001  +7.3250e+000  +1.6854e+001  +8.2855e-003  +1.3865e-002  +1.0690e-002  +2.6828e+001  +2.6609e+000  +9.9092e-001  
-2.3000e+000  +2.5000e+000  +0.0000e+000  +1.0057e+001  +7.6569e+000  +1.8664e+001  +7.1394e-003  +1.2041e-002  +9.2806e-003  +2.9314e+001  +2.9147e+000  +9.9316e-001  
-2.2000e+000  +5.0000e-001  +0.0000e+000  +3.3639e+001  +3.8446e+000  +1.0062e+001  +7.3344e-002  +1.0572e+000  +7.0273e-001  +7.3905e+000  +2.1970e-001  +9.8865e-002  
-2.2000e+000  +6.0000e-001  +0.0000e+000  +2.9996e+001  +4.2753e+000  +1.0062e+001  +7.0802e-002  +1.0579e+000  +6.6662e-001  +9.1389e+000  +3.0467e-001  +1.1480e-001  
-2.2000e+000  +7.0000e-001  +0.0000e+000  +2.6746e+001  +4.7589e+000  +1.0062e+001  +6.8610e-002  +1.0586e+000  +6.2612e-001  +1.1323e+001  +4.2336e-001  +1.3491e-001  
-2.2000e+000  +8.0000e-001  +0.0000e+000  +2.3847e+001  +5.3018e+000  +1.0062e+001  +6.6712e-002  +1.0592e+000  +5.8067e-001  +1.4055e+001  +5.8935e-001  +1.6086e-001  
-2.2000e+000  +9.0000e-001  +0.0000e+000  +2.1262e+001  +5.9113e+000  +1.0062e+001  +6.5065e-002  +1.0597e+000  +5.2968e-001  +1.7472e+001  +8.2173e-001  +1.9531e-001  
-2.2000e+000  +1.0000e+000  +0.0000e+000  +1.8957e+001  +6.5944e+000  +1.0062e+001  +6.3630e-002  +1.0592e+000  +4.7248e-001  +2.1743e+001  +1.1470e+000  +2.4276e-001  
-2.2000e+000  +1.1000e+000  +0.0000e+000  +1.6904e+001  +7.3534e+000  +1.0062e+001  +6.2354e-002  +1.0523e+000  +4.0843e-001  +2.7036e+001  +1.5994e+000  +3.1105e-001  
-2.2000e+000  +1.2000e+000  +0.0000e+000  +1.5091e+001  +8.1572e+000  +1.0065e+001  +6.1103e-002  +1.0137e+000  +3.3733e-001  +3.3270e+001  +2.2047e+000  +4.1238e-001  
-2.2000e+000  +1.3000e+000  +0.0000e+000  +1.3534e+001  +8.8488e+000  +1.0076e+001  +5.9408e-002  +8.7122e-001  +2.6112e-001  +3.9151e+001  +2.8928e+000  +5.5523e-001  
-2.2000e+000  +1.4000e+000  +0.0000e+000  +1.2295e+001  +9.0767e+000  +1.0116e+001  +5.6075e-002  +5.8828e-001  +1.8668e-001  +4.1193e+001  +3.3504e+000  +7.1450e-001  
-2.2000e+000  +1.5000e+000  +0.0000e+000  +1.1423e+001  +8.6747e+000  +1.0224e+001  +4.9737e-002  +3.1780e-001  +1.2462e-001  +3.7625e+001  +3.2938e+000  +8.3585e-001  
-2.2000e+000  +1.6000e+000  +0.0000e+000  +1.0883e+001  +7.9798e+000  +1.0452e+001  +4.1012e-002  +1.6521e-001  +8.1241e-002  +3.1838e+001  +2.9256e+000  +9.0456e-001  
-2.2000e+000  +1.7000e+000  +0.0000e+000  +1.0574e+001  +7.3668e+000  +1.0838e+001  +3.2371e-002  +9.4077e-002  +5.4473e-002  +2.7135e+001  +2.5662e+000  +9.3996e-001  
-2.2000e+000  +1.8000e+000  +0.0000e+000  +1.0397e+001  +6.9656e+000  +1.1394e+001  +2.5395e-002  +6.0124e-002  +3.8564e-002  +2.4260e+001  +2.3332e+000  +9.5891e-001  
-2.2000e+000  +1.9000e+000  +0.0000e+000  +1.0291e+001  +6.7636e+000  +1.2123e+001  +2.0209e-002  +4.2265e-002  +2.8848e-002  +2.2873e+001  +2.2226e+000  +9.6993e-001  
-2.2000e+000  +2.0000e+000  +0.0000e+000  +1.0224e+001  +6.7188e+000  +1.3032e+001  +1.6407e-002  +3.1888e-002  +2.2601e-002  +2.2571e+001  +2.2077e+000  +9.7683e-001  
-2.2000e+000  +2.1000e+000  +0.0000e+000  +1.0176e+001  +6.7981e+000  +1.4134e+001  +1.3586e-002  +2.5356e-002  +1.8376e-002  +2.3107e+001  +2.2709e+000  +9.8163e-001  
-2.2000e+000  +2.2000e+000  +0.0000e+000  +1.0143e+001  +6.9749e+000  +1.5459e+001  +1.1431e-002  +2.0948e-002  +1.5364e-002  +2.4325e+001  +2.3982e+000  +9.8490e-001  
-2.2000e+000  +2.3000e+000  +0.0000e+000  +1.0114e+001  +7.2367e+000  +1.7036e+001  +9.7490e-003  +1.7835e-002  +1.3138e-002  +2.6185e+001  +2.5891e+000  +9.8767e-001  
-2.2000e+000  +2.4000e+000  +0.0000e+000  +1.0093e+001  +7.5698e+000  +1.8924e+001  +8.3901e-003  +1.5527e-002  +1.1419e-002  +2.8651e+001  +2.8388e+000  +9.8966e-001  
-2.2000e+000  +2.5000e+000  +0.0000e+000  +1.0066e+001  +7.9712e+000  +2.1168e+001  +7.2742e-003  +1.3775e-002  +1.0062e-002  +3.1770e+001  +3.1561e+000  +9.9191e-001  
-2.1000e+000  +5.0000e-001  +0.0000e+000  +3.0437e+001  +3.8386e+000  +1.0077e+001  +7.3272e-002  +1.0713e+000  +6.7145e-001  +7.3675e+000  +2.4206e-001  +1.1400e-001  
-2.1000e+000  +6.0000e-001  +0.0000e+000  +2.7141e+001  +4.2690e+000  +1.0077e+001  +7.0735e-002  +1.0723e+000  +6.3156e-001  +9.1122e+000  +3.3573e-001  +1.3353e-001  
-2.1000e+000  +7.0000e-001  +0.0000e+000  +2.4202e+001  +4.7523e+000  +1.0077e+001  +6.8546e-002  +1.0733e+000  +5.8680e-001  +1.1292e+001  +4.6659e-001  +1.5865e-001  
-2.1000e+000  +8.0000e-001  +0.0000e+000  +2.1579e+001  +5.2950e+000  +1.0077e+001  +6.6653e-002  +1.0740e+000  +5.3659e-001  +1.4018e+001  +6.4963e-001  +1.9188e-001  
-2.1000e+000  +9.0000e-001  +0.0000e+000  +1.9240e+001  +5.9036e+000  +1.0077e+001  +6.5009e-002  +1.0740e+000  +4.8026e-001  +1.7426e+001  +9.0570e-001  +2.3741e-001  
-2.1000e+000  +1.0000e+000  +0.0000e+000  +1.7158e+001  +6.5811e+000  +1.0078e+001  +6.3560e-002  +1.0685e+000  +4.1717e-001  +2.1656e+001  +1.2621e+000  +3.0255e-001  
-2.1000e+000  +1.1000e+000  +0.0000e+000  +1.5316e+001  +7.3064e+000  +1.0080e+001  +6.2189e-002  +1.0353e+000  +3.4711e-001  +2.6692e+001  +1.7427e+000  +3.9881e-001  
-2.1000e+000  +1.2000e+000  +0.0000e+000  +1.3733e+001  +7.9602e+000  +1.0093e+001  +6.0494e-002  +9.0761e-001  +2.7186e-001  +3.1682e+001  +2.3069e+000  +5.3542e-001  
-2.1000e+000  +1.3000e+000  +0.0000e+000  +1.2470e+001  +8.2576e+000  +1.0136e+001  +5.7442e-002  +6.3905e-001  +1.9810e-001  +3.4094e+001  +2.7340e+000  +6.9170e-001  
-2.1000e+000  +1.4000e+000  +0.0000e+000  +1.1574e+001  +8.0330e+000  +1.0250e+001  +5.1775e-002  +3.6405e-001  +1.3603e-001  +3.2264e+001  +2.7876e+000  +8.1585e-001  
-2.1000e+000  +1.5000e+000  +0.0000e+000  +1.1007e+001  +7.5310e+000  +1.0486e+001  +4.3811e-002  +1.9802e-001  +9.1608e-002  +2.8358e+001  +2.5763e+000  +8.8934e-001  
-2.1000e+000  +1.6000e+000  +0.0000e+000  +1.0673e+001  +7.0593e+000  +1.0880e+001  +3.5541e-002  +1.1610e-001  +6.3148e-002  +2.4917e+001  +2.3347e+000  +9.2868e-001  
-2.1000e+000  +1.7000e+000  +0.0000e+000  +1.0475e+001  +6.7453e+000  +1.1446e+001  +2.8510e-002  +7.5461e-002  +4.5596e-002  +2.2749e+001  +2.1717e+000  +9.5033e-001  
-2.1000e+000  +1.8000e+000  +0.0000e+000  +1.0354e+001  +6.5950e+000  +1.2189e+001  +2.3048e-002  +5.3577e-002  +3.4563e-002  +2.1747e+001  +2.1004e+000  +9.6313e-001  
-2.1000e+000  +1.9000e+000  +0.0000e+000  +1.0276e+001  +6.5817e+000  +1.3118e+001  +1.8908e-002  +4.0691e-002  +2.7322e-002  +2.1659e+001  +2.1079e+000  +9.7125e-001  
-2.1000e+000  +2.0000e+000  +0.0000e+000  +1.0220e+001  +6.6804e+000  +1.4250e+001  +1.5757e-002  +3.2514e-002  +2.2351e-002  +2.2314e+001  +2.1834e+000  +9.7686e-001  
-2.1000e+000  +2.1000e+000  +0.0000e+000  +1.0181e+001  +6.8696e+000  +1.5616e+001  +1.3303e-002  +2.6977e-002  +1.8770e-002  +2.3596e+001  +2.3176e+000  +9.8077e-001  
-2.1000e+000  +2.2000e+000  +0.0000e+000  +1.0147e+001  +7.1387e+000  +1.7250e+001  +1.1356e-002  +2.3060e-002  +1.6102e-002  +2.5481e+001  +2.5111e+000  +9.8398e-001  
-2.1000e+000  +2.3000e+000  +0.0000e+000  +1.0122e+001  +7.4760e+000  +1.9216e+001  +9.7640e-003  +2.0160e-002  +1.4028e-002  +2.7945e+001  +2.7607e+000  +9.8636e-001  
-2.1000e+000  +2.4000e+000  +0.0000e+000  +1.0100e+001  +7.8764e+000  +2.1581e+001  +8.4361e-003  +1.7953e-002  +1.2370e-002  +3.1019e+001  +3.0713e+000  +9.8841e-001  
-2.1000e+000  +2.5000e+000  +0.0000e+000  +1.0076e+001  +8.3353e+000  +2.4437e+001  +7.3054e-003  +1.6232e-002  +1.1008e-002  +3.4739e+001  +3.4476e+000  +9.9036e-001  
-2.0000e+000  +5.0000e-001  +0.0000e+000  +2.7590e+001  +3.8308e+000  +1.0096e+001  +7.3183e-002  +1.0887e+000  +6.3755e-001  +7.3375e+000  +2.6595e-001  +1.3191e-001  
-2.0000e+000  +6.0000e-001  +0.0000e+000  +2.4604e+001  +4.2608e+000  +1.0096e+001  +7.0650e-002  +1.0902e+000  +5.9356e-001  +9.0771e+000  +3.6893e-001  +1.5613e-001  
-2.0000e+000  +7.0000e-001  +0.0000e+000  +2.1939e+001  +4.7437e+000  +1.0096e+001  +6.8467e-002  +1.0914e+000  +5.4419e-001  +1.1251e+001  +5.1284e-001  +1.8803e-001  
-2.0000e+000  +8.0000e-001  +0.0000e+000  +1.9563e+001  +5.2856e+000  +1.0096e+001  +6.6578e-002  +1.0920e+000  +4.8882e-001  +1.3969e+001  +7.1405e-001  +2.3151e-001  
-2.0000e+000  +9.0000e-001  +0.0000e+000  +1.7446e+001  +5.8901e+000  +1.0097e+001  +6.4927e-002  +1.0880e+000  +4.2679e-001  +1.7347e+001  +9.9434e-001  +2.9330e-001  
-2.0000e+000  +1.0000e+000  +0.0000e+000  +1.5572e+001  +6.5436e+000  +1.0100e+001  +6.3405e-002  +1.0602e+000  +3.5784e-001  +2.1409e+001  +1.3748e+000  +3.8420e-001  
-2.0000e+000  +1.1000e+000  +0.0000e+000  +1.3959e+001  +7.1579e+000  +1.0113e+001  +6.1677e-002  +9.4756e-001  +2.8361e-001  +2.5618e+001  +1.8352e+000  +5.1400e-001  
-2.0000e+000  +1.2000e+000  +0.0000e+000  +1.2666e+001  +7.5054e+000  +1.0159e+001  +5.8854e-002  +6.9516e-001  +2.1048e-001  +2.8165e+001  +2.2237e+000  +6.6660e-001  
-2.0000e+000  +1.3000e+000  +0.0000e+000  +1.1742e+001  +7.4254e+000  +1.0281e+001  +5.3783e-002  +4.1710e-001  +1.4834e-001  +2.7568e+001  +2.3479e+000  +7.9325e-001  
-2.0000e+000  +1.4000e+000  +0.0000e+000  +1.1146e+001  +7.0874e+000  +1.0525e+001  +4.6536e-002  +2.3710e-001  +1.0290e-001  +2.5115e+001  +2.2533e+000  +8.7173e-001  
-2.0000e+000  +1.5000e+000  +0.0000e+000  +1.0784e+001  +6.7431e+000  +1.0929e+001  +3.8695e-002  +1.4324e-001  +7.2829e-002  +2.2735e+001  +2.1081e+000  +9.1536e-001  
-2.0000e+000  +1.6000e+000  +0.0000e+000  +1.0565e+001  +6.5118e+000  +1.1507e+001  +3.1693e-002  +9.4791e-002  +5.3624e-002  +2.1202e+001  +2.0068e+000  +9.4005e-001  
-2.0000e+000  +1.7000e+000  +0.0000e+000  +1.0427e+001  +6.4129e+000  +1.2267e+001  +2.6014e-002  +6.8061e-002  +4.1206e-002  +2.0562e+001  +1.9721e+000  +9.5492e-001  
-2.0000e+000  +1.8000e+000  +0.0000e+000  +1.0336e+001  +6.4316e+000  +1.3221e+001  +2.1560e-002  +5.2090e-002  +3.2883e-002  +2.0683e+001  +2.0011e+000  +9.6447e-001  
-2.0000e+000  +1.9000e+000  +0.0000e+000  +1.0273e+001  +6.5496e+000  +1.4391e+001  +1.8072e-002  +4.1856e-002  +2.7070e-002  +2.1448e+001  +2.0878e+000  +9.7097e-001  
-2.0000e+000  +2.0000e+000  +0.0000e+000  +1.0225e+001  +6.7528e+000  +1.5804e+001  +1.5309e-002  +3.4924e-002  +2.2852e-002  +2.2800e+001  +2.2299e+000  +9.7578e-001  
-2.0000e+000  +2.1000e+000  +0.0000e+000  +1.0189e+001  +7.0285e+000  +1.7512e+001  +1.3068e-002  +2.9990e-002  +1.9662e-002  +2.4700e+001  +2.4241e+000  +9.7931e-001  
-2.0000e+000  +2.2000e+000  +0.0000e+000  +1.0160e+001  +7.3700e+000  +1.9573e+001  +1.1217e-002  +2.6357e-002  +1.7173e-002  +2.7158e+001  +2.6730e+000  +9.8212e-001  
-2.0000e+000  +2.3000e+000  +0.0000e+000  +1.0134e+001  +7.7716e+000  +2.2069e+001  +9.6557e-003  +2.3609e-002  +1.5171e-002  +3.0199e+001  +2.9801e+000  +9.8451e-001  
-2.0000e+000  +2.4000e+000  +0.0000e+000  +1.0113e+001  +8.2274e+000  +2.5122e+001  +8.3087e-003  +2.1476e-002  +1.3508e-002  +3.3845e+001  +3.3467e+000  +9.8634e-001  
-2.0000e+000  +2.5000e+000  +0.0000e+000  +1.0084e+001  +8.7366e+000  +2.8827e+001  +7.1407e-003  +1.9812e-002  +1.2107e-002  +3.8164e+001  +3.7845e+000  +9.8848e-001  
-1.9000e+000  +5.0000e-001  +0.0000e+000  +2.5061e+001  +3.8205e+000  +1.0120e+001  +7.3074e-002  +1.1104e+000  +6.0097e-001  +7.2980e+000  +2.9121e-001  +1.5323e-001  
-1.9000e+000  +6.0000e-001  +0.0000e+000  +2.2349e+001  +4.2499e+000  +1.0120e+001  +7.0547e-002  +1.1124e+000  +5.5255e-001  +9.0308e+000  +4.0409e-001  +1.8370e-001  
-1.9000e+000  +7.0000e-001  +0.0000e+000  +1.9929e+001  +4.7320e+000  +1.0120e+001  +6.8369e-002  +1.1137e+000  +4.9822e-001  +1.1196e+001  +5.6180e-001  +2.2499e-001  
-1.9000e+000  +8.0000e-001  +0.0000e+000  +1.7773e+001  +5.2710e+000  +1.0120e+001  +6.6477e-002  +1.1113e+000  +4.3735e-001  +1.3892e+001  +7.8161e-001  +2.8324e-001  
-1.9000e+000  +9.0000e-001  +0.0000e+000  +1.5864e+001  +5.8587e+000  +1.0123e+001  +6.4772e-002  +1.0889e+000  +3.6962e-001  +1.7162e+001  +1.0819e+000  +3.6848e-001  
-1.9000e+000  +1.0000e+000  +0.0000e+000  +1.4214e+001  +6.4322e+000  +1.0137e+001  +6.2972e-002  +9.9151e-001  +2.9648e-001  +2.0687e+001  +1.4554e+000  +4.9089e-001  
-1.9000e+000  +1.1000e+000  +0.0000e+000  +1.2886e+001  +6.8134e+000  +1.0187e+001  +6.0319e-002  +7.5735e-001  +2.2395e-001  +2.3211e+001  +1.8013e+000  +6.3891e-001  
-1.9000e+000  +1.2000e+000  +0.0000e+000  +1.1928e+001  +6.8497e+000  +1.0315e+001  +5.5758e-002  +4.7805e-001  +1.6166e-001  +2.3459e+001  +1.9667e+000  +7.6761e-001  
-1.9000e+000  +1.3000e+000  +0.0000e+000  +1.1302e+001  +6.6507e+000  +1.0570e+001  +4.9174e-002  +2.8381e-001  +1.1522e-001  +2.2116e+001  +1.9569e+000  +8.5124e-001  
-1.9000e+000  +1.4000e+000  +0.0000e+000  +1.0911e+001  +6.4198e+000  +1.0985e+001  +4.1785e-002  +1.7673e-001  +8.3584e-002  +2.0607e+001  +1.8886e+000  +8.9954e-001  
-1.9000e+000  +1.5000e+000  +0.0000e+000  +1.0668e+001  +6.2658e+000  +1.1578e+001  +3.4880e-002  +1.1923e-001  +6.2730e-002  +1.9630e+001  +1.8402e+000  +9.2764e-001  
-1.9000e+000  +1.6000e+000  +0.0000e+000  +1.0511e+001  +6.2170e+000  +1.2360e+001  +2.9043e-002  +8.6689e-002  +4.8876e-002  +1.9325e+001  +1.8386e+000  +9.4490e-001  
-1.9000e+000  +1.7000e+000  +0.0000e+000  +1.0406e+001  +6.2680e+000  +1.3344e+001  +2.4303e-002  +6.6945e-002  +3.9392e-002  +1.9644e+001  +1.8877e+000  +9.5613e-001  
-1.9000e+000  +1.8000e+000  +0.0000e+000  +1.0333e+001  +6.4069e+000  +1.4556e+001  +2.0487e-002  +5.4181e-002  +3.2662e-002  +2.0524e+001  +1.9863e+000  +9.6386e-001  
-1.9000e+000  +1.9000e+000  +0.0000e+000  +1.0278e+001  +6.6226e+000  +1.6032e+001  +1.7392e-002  +4.5486e-002  +2.7706e-002  +2.1929e+001  +2.1335e+000  +9.6942e-001  
-1.9000e+000  +2.0000e+000  +0.0000e+000  +1.0237e+001  +6.9066e+000  +1.7824e+001  +1.4842e-002  +3.9311e-002  +2.3930e-002  +2.3850e+001  +2.3299e+000  +9.7363e-001  
-1.9000e+000  +2.1000e+000  +0.0000e+000  +1.0202e+001  +7.2524e+000  +2.0001e+001  +1.2705e-002  +3.4786e-002  +2.0960e-002  +2.6299e+001  +2.5779e+000  +9.7696e-001  
-1.9000e+000  +2.2000e+000  +0.0000e+000  +1.0175e+001  +7.6542e+000  +2.2665e+001  +1.0876e-002  +3.1384e-002  +1.8545e-002  +2.9293e+001  +2.8790e+000  +9.7951e-001  
-1.9000e+000  +2.3000e+000  +0.0000e+000  +1.0145e+001  +8.1097e+000  +2.5916e+001  +9.2990e-003  +2.8807e-002  +1.6544e-002  +3.2883e+001  +3.2414e+000  +9.8196e-001  
-1.9000e+000  +2.4000e+000  +0.0000e+000  +1.0118e+001  +8.6133e+000  +2.9927e+001  +7.9135e-003  +2.6831e-002  +1.4833e-002  +3.7094e+001  +3.6662e+000  +9.8398e-001  
-1.9000e+000  +2.5000e+000  +0.0000e+000  +1.0094e+001  +9.1615e+000  +3.4901e+001  +6.6882e-003  +2.5323e-002  +1.3339e-002  +4.1966e+001  +4.1574e+000  +9.8560e-001  
-1.8000e+000  +5.0000e-001  +0.0000e+000  +2.2816e+001  +3.8068e+000  +1.0148e+001  +7.2941e-002  +1.1373e+000  +5.6172e-001  +7.2460e+000  +3.1758e-001  +1.7879e-001  
